city,latitude,longitude
ADVENT CHRISTIAN CHURCH,42.1123,-74.7366
SAINT MARGARET'S EPISCOPAL CHURCH,42.1484,-74.6538
PARSONS HALL,42.98278,-76.34056
MARCELLUS FIRE DEPARTMENT,42.97759,-76.33211
MARCELLUS FREE LIBRARY,42.9825,-76.34111
SAINT JOHN'S EPISCOPAL CHURCH,42.98444,-76.3375
FIRST PRESBYTERIAN CHURCH,42.98278,-76.33972
SAINT FRANCIS XAVIER'S ROMAN CATHOLIC CHURCH,42.98194,-76.34083
SAINT FRANCIS XAVIER'S PARISH HALL,42.98167,-76.34111
MARCELLUS UNITED METHODIST CHURCH,42.98222,-76.34194
K C HEFFERNAN ELEMENTARY SCHOOL,42.98972,-76.34361
MARCELLUS HIGH SCHOOL,42.99222,-76.34333
C S DRIVER MIDDLE SCHOOL,42.9875,-76.34222
THOMPSON HALL (HISTORICAL),43.00028,-75.96389
KNOX HALL (HISTORICAL),43.00056,-75.965
FIRST BAPTIST CHURCH,43.00333,-75.975
MANLIUS VILLAGE HALL,43.00167,-75.97611
SAINT ANNES ROMAN CATHOLIC CHURCH,43.00167,-75.97472
MANLIUS HIGH SCHOOL (HISTORICAL),43.00306,-75.97944
COMSTOCK HALL (HISTORICAL),42.99917,-75.96389
HUNTINGTON HALL (HISTORICAL),42.99944,-75.96333
MANLIUS UNITED METHODIST CHURCH,43.0025,-75.97861
CHRIST EPISCOPAL CHURCH,43.00278,-75.97472
FLATBUSH SCHOOL (HISTORICAL),41.96639,-73.97222
SCHOOL NUMBER 10 (HISTORICAL),41.82806,-73.98917
RIVERSIDE SCHOOL (HISTORICAL),41.75028,-73.96472
WILLOW GLEN SCHOOL (HISTORICAL),41.99833,-73.78389
WHITE SCHOOL (HISTORICAL),41.96222,-73.78528
CASE SCHOOL (HISTORICAL),41.935,-73.76167
MILLER SCHOOL (HISTORICAL),41.93944,-73.8825
FLATROCK SCHOOL (HISTORICAL),41.92833,-73.93889
HOOK SCHOOL (HISTORICAL),41.965,-73.92361
BRIGGS SCHOOL (HISTORICAL),41.98556,-73.75222
ELLERSLIE SCHOOL (HISTORICAL),41.895,-73.935
HILLSIDE SCHOOL (HISTORICAL),41.88833,-73.91028
SCHOOL NUMBER 7 (HISTORICAL),41.88694,-73.88972
PLEASANT SCHOOL (HISTORICAL),41.85083,-73.89
WHITE SCHOOL (HISTORICAL),41.9125,-73.85333
SCHOOL NUMBER 2 (HISTORICAL),41.8925,-73.845
PROSPECT HILL SCHOOL (HISTORICAL),41.86944,-73.76722
OAK GROVE SCHOOL (HISTORICAL),41.82944,-73.79611
RUSKEY SCHOOL (HISTORICAL),41.82889,-73.83306
SCHOOL NUMBER 2 (HISTORICAL),41.77889,-73.805
TINKERTOWN SCHOOL (HISTORICAL),41.775,-73.77
FALL KILL SCHOOL (HISTORICAL),41.82556,-73.87389
SCHOOL NUMBER 8 (HISTORICAL),41.79333,-73.86111
GRETNA SCHOOL (HISTORICAL),41.78139,-73.83528
CAMPTON SCHOOL (HISTORICAL),41.76083,-73.87278
THOMAS GOSNELL BUILDING,43.08361,-77.67722
JAMES E GLEASON BUILDING,43.08417,-77.67806
LEWIS P ROSS BUILDING,43.08222,-77.67806
E PHILIP SAUNDERS COLLEGE OF BUSINESS,43.08278,-77.67722
GOSNELL ANNEX,43.08361,-77.67889
HUGH CAREY BUILDING,43.0825,-77.67889
SCHMITT INTERFAITH CENTER,43.08417,-77.67333
THE COLOR SCIENCES BUILDING,43.0825,-77.67833
HALE-ANDREWS STUDENT LIFE CENTER,43.08444,-77.67167
GRACE WATSON HALL,43.08361,-77.66917
FRANCES BAKER HALL,43.08417,-77.66889
EUGENE COLBY HALL,43.08472,-77.66889
KATE GLEASON HALL,43.08444,-77.66806
HELEN FISH HALL,43.08528,-77.66889
NATHANIEL ROCHESTER HALL,43.085,-77.6675
SOL HEUMANN HALL,43.08556,-77.66722
CARLTON GIBSON HALL,43.08556,-77.66806
MARK ELLINGSON HALL,43.08639,-77.66806
PETER PATERSON HALL,43.08611,-77.66861
ALEXANDER G BELL HALL,43.08583,-77.66889
LYNDON BAINES JOHNSON BUILDING,43.08722,-77.66833
GOLISANO COLLEGE OF COMPUTING AND INFORMATION SCIENCE,43.08444,-77.68
LABORATORY FOR APPLIED COMPUTING,43.08444,-77.68083
CENTER FOR BIOSCIENCE EDUCATION AND TECHNOLOGY,43.08556,-77.67833
CHESTER F CARLSON IMAGE SCIENCE CENTER,43.08611,-77.67778
BAUSCH AND LOMB VISITOR CENTER,43.08611,-77.67528
L SLAUGHTER CENTER FOR INTEGRATED MANUFACTURING STUDY,43.08472,-77.68222
CROSSROADS BUILDING,43.0825,-77.68
EAST OAK SCHOOL (HISTORICAL),42.14389,-75.99639
FINCH HOLLOW SCHOOL (HISTORICAL),42.15833,-75.98556
BARNUM HILL SCHOOL (HISTORICAL),42.15472,-75.96667
WILSON HILL SCHOOL (HISTORICAL),42.16472,-75.92944
MOUNT ETRICK SCHOOL (HISTORICAL),42.20722,-75.98444
DIMMOCK SCHOOL (HISTORICAL),42.20111,-75.94833
LILLY SCHOOL (HISTORICAL),42.2075,-75.90944
BLACK SCHOOL (HISTORICAL),42.22833,-75.89778
PUFFER SCHOOL (HISTORICAL),42.2475,-75.91806
LAWRENCEVILLE SCHOOL (HISTORICAL),42.22167,-73.99139
BETHEL SCHOOL (HISTORICAL),42.22306,-73.94417
PINE GROVE SCHOOL (HISTORICAL),42.19806,-73.94667
PUBLIC SCHOOL MO94,40.71981,-73.97736
YESHIVA DARCHEI TORAH,40.59641,-73.75076
FIELDSTON MIDDLE SCHOOL,40.88903,-73.90698
PUBLIC SCHOOL K140,40.65579,-73.90668
FIELDSTON LOWER SCHOOL,40.88903,-73.90698
PUBLIC SCHOOL K141,40.65644,-73.95152
FARRAGUT MIDDLE SCHOOL,40.99347,-73.87578
PUBLIC SCHOOL X017,40.81898,-73.90535
MIDDLE SCHOOL M256 ACADEMIC AND ATHLETIC EXCELLENCE,40.79163,-73.97118
RYE MIDDLE SCHOOL,40.9734,-73.68738
BRONXVILLE ELEMENTARY SCHOOL,40.93781,-73.83117
K385 SCHOOL OF BUSINESS FINANCE AND ENTREPRENEURSHIP,40.69146,-73.9334
MIDDLE SCHOOL M243 CENTER SCHOOL,40.77785,-73.9847
PUBLIC SCHOOL X230 DOCTOR ROLAND N PATTERSON,40.85277,-73.92111
INTERMEDIATE SCHOOL X339,40.84082,-73.90422
Q530 INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,40.7442,-73.9346
MOUNT VERNON PREKINDERGARTEN PROGRAM,40.89638,-73.8308
YESHIVA BINAT CHAIM FOR BOYS,40.71878,-73.83471
PUBLIC SCHOOL K771,40.57988,-73.95622
MIDDLE SCHOOL M247 DUAL LANGUAGE MIDDLE SCHOOL,40.78943,-73.96813
X754 J M RAPPORT SCHOOL CAREER DEVELOPMENT CENTER,40.81105,-73.90954
RYE NECK MIDDLE SCHOOL,40.95809,-73.7155
INTERMEDIATE SCHOOL X303 LEADERSHIP AND COMMUNITY SERVICE,40.84947,-73.91561
ROBERT F KENNEDY INCENTIVE PROGRAM,40.66951,-73.86728
SAINT MARY'S STAR OF THE SEA SCHOOL,40.60073,-73.7522
INTERMEDIATE SCHOOL X219 NEW VENTURE SCHOOL,40.83369,-73.90406
URBAN PEACE ACADEMY,40.79921,-73.93382
PUBLIC SCHOOL X212,40.82738,-73.90059
CHRISTIAN TRAINING AND RECREATION SCHOOL,40.60898,-73.75418
M565 URBAN ACADEMY LABORATORY HIGH SCHOOL,40.76553,-73.95958
MIDDLE SCHOOL M246 CROSSROADS SCHOOL,40.80263,-73.96608
K352 EBBETS FIELD MIDDLE SCHOOL,40.66497,-73.95963
M539 NEW EXPLORATIONS INTO SCIENCE TECHNOLOGY AND MATH HIGH SCHOOL,40.71928,-73.97965
ZICCOLELLA ELEMENTARY / MIDDLE SCHOOL,40.9797,-73.88177
TUCKAHOE MIDDLE SCHOOL,40.94293,-73.81248
PUBLIC SCHOOL X010,40.82717,-73.82945
DOBBS FERRY MIDDLE SCHOOL,41.01768,-73.87086
MANHASSET MIDDLE SCHOOL,40.79322,-73.70435
INTERMEDIATE SCHOOL X313 SCHOOL OF LEADERSHIP DEVELOPMENT,40.84082,-73.90422
CHURCH OF GOD CHRISTIAN ACADEMY,40.607,-73.7501
BRONXVILLE MIDDLE SCHOOL,40.93729,-73.8309
PUBLIC SCHOOL X211,40.84375,-73.89031
PUBLIC SCHOOL K146 BROOKLYN NEW SCHOOL,40.67958,-74.00181
PUBLIC SCHOOL M241 FAMILY ACADEMY,40.80171,-73.95547
MIDDDLE SCHOOL M258 COMMUNITY ACTION SCHOOL,40.79163,-73.97118
PUBLIC SCHOOL M138,40.80585,-73.93544
M401 HOSPITAL SCHOOLS,40.83185,-73.82773
PUBLIC SCHOOL M333 MANHATTAN SCHOOL FOR CHILDREN,40.78361,-73.95226
K656 BROOKLYN HIGH SCHOOL OF THE ARTS,40.6838,-73.98031
PUBLIC SCHOOL K231,40.62662,-73.98962
K311 ESSENCE SCHOOL,40.66232,-73.89486
PUBLIC SCHOOL Q224,40.74965,-73.72141
PUBLIC SCHOOL Q255,40.72415,-73.80908
M408 PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,40.76148,-73.9886
Q260 FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,40.60182,-73.76366
SOUNDVIEW HEALTH CENTER,40.82028,-73.85833
DELANY SISTERS HEALTH CENTER,40.85528,-73.8675
DIALLO MEDICAL CENTER,40.83111,-73.86806
GRAND CONCOURSE HEALTH CENTER,40.82833,-73.92139
JESSICA GUZMAN MEDICAL CENTER,40.81972,-73.84778
AJUTIAN STAHL HEALTH CENTER,40.81556,-73.89639
GOVERNOR JUAN PONCE DE LEON EXTENSION CLINIC,40.83056,-73.87222
DOCTOR MARTIN LUTHER KING JUNIOR HEALTH CENTER,40.83139,-73.90333
POE MEDICAL AND DENTAL CENTER,40.86056,-73.89778
CHURCH OF THE LIVING GOD,40.63972,-73.90889
CROWN MINISTRIES,40.64889,-73.89722
FAITH REDEEMING CHURCH OF GOD,40.64722,-73.89472
HARVESTIME TABERNACLE,40.63861,-73.91889
HEBRON EVANGELICAL CHURCH,40.64944,-73.91583
SCHOOL NUMBER 7 (HISTORICAL),42.20222,-73.975
SCHOOL NUMBER 4 (HISTORICAL),42.16556,-73.94389
SCHOOL NUMBER 5 (HISTORICAL),42.21778,-73.90833
SCHOOL NUMBER 18 (HISTORICAL),42.01889,-73.97722
COKERTOWN SCHOOL (HISTORICAL),42.01444,-73.80611
ELMENDORF SCHOOL (HISTORICAL),42.02028,-73.87694
SCHOOL NUMBER 4 (HISTORICAL),42.09083,-73.89583
SCHOOL NUMBER 3 (HISTORICAL),42.08,-73.86667
SCHOOL NUMBER 3 (HISTORICAL),42.16611,-73.86389
SNYDERVILLE SCHOOL (HISTORICAL),42.08111,-73.75222
SCHUDERHOOK SCHOOL (HISTORICAL),42.20167,-73.77889
POTTS MEMORIAL HOSPITAL (HISTORICAL),42.13917,-73.78611
WALKER MILL SCHOOL (HISTORICAL),42.22639,-73.82639
BLUE HILL SCHOOL (HISTORICAL),42.175,-73.81667
SWAMP SCHOOL (HISTORICAL),42.20028,-73.82722
SCHOOL NUMBER 11 (HISTORICAL),42.18833,-73.7825
HUMPHREYSVILLE,42.19,-73.76944
STONE MILL SCHOOL (HISTORICAL),42.19389,-73.75194
CHERRY HILL,42.20472,-73.785
WHITE SCHOOL (HISTORICAL),42.17167,-73.75833
MIDDLEBURGH LIBRARY,42.597,-74.332
SAINT MARK'S LUTHERAN CHURCH,42.599,-74.335
MIDDLEBURGH CENTRAL SCHOOL,42.5967,-74.3338
MIDDLEBURGH FIRE DEPARTMENT,42.59971,-74.33311
SAINT CATHERINES ROMAN CATHOLIC CHURCH,42.597,-74.331
REFORMED CHURCH OF MIDDLEBURGH,42.605,-74.3375
HAYES MEMORIAL LIBRARY,41.78556,-73.69222
WASHINGTON TOWN HALL,41.78611,-73.69361
THORNE MEMORIAL PUBLIC SCHOOL (HISTORICAL),41.78611,-73.69
RESERVOIR DRIVE PUBLIC SCHOOL (HISTORICAL),41.784,-73.692
MILLARD FILLMORE ELEMENTARY SCHOOL,42.7075,-76.41972
MORAVIA MUNICIPAL BUILDING,42.71306,-76.42194
MORAVIA FIRE DEPARTMENT,42.71572,-76.42667
VETERANS MEMORIAL BUILDING,42.712,-76.422
FIRST METHODIST EPISCOPAL CHURCH (HISTORICAL),42.71111,-76.41806
POWERS PUBLIC LIBRARY,42.71111,-76.41833
FIRST BAPTIST CHURCH,42.71083,-76.41694
MORAVIA HIGH SCHOOL (HISTORICAL),42.71028,-76.41556
SAINT PATRICK'S ROMAN CATHOLIC CHURCH,42.70944,-76.42417
SAINT MATHEW'S EPISCOPAL CHURCH,42.71028,-76.42028
CHRIST UNITED METHODIST CHURCH,42.71,-76.41722
MORAVIA JUNIOR-SENIOR HIGH SCHOOL,42.70389,-76.41972
SCHOHARIE CROSSING STATE HISTORIC SITE,42.94,-74.28806
LESTER BAPTIST CHURCH,42.06194,-75.725
OCCANUM COMMUNITY CHURCH,42.09833,-75.70583
SUNSHINE VALLEY WESLEYAN CHURCH,42.025,-75.73472
WEST WINDSOR BAPTIST CHURCH,42.10639,-75.75611
WINDSOR PILGRIM HOLINESS CHURCH,42.08306,-75.62778
FREE METHODIST CHURCH,42.07667,-75.64111
WINDSOR PRESBYTERIAN CHURCH,42.07639,-75.64111
C R WEEKS ELEMENTARY SCHOOL,42.09917,-75.775
WINDSOR CENTRAL HIGH SCHOOL,42.06639,-75.6425
WINDSOR TOWN HALL,42.07806,-75.63944
OUR LADY OF LOURDES ROMAN CATHOLIC CHURCH,42.07806,-75.64278
SCHOOL NUMBER 5 (HISTORICAL),44.67056,-74.49167
MCCOLLOM SCHOOL (HISTORICAL),44.52222,-74.30778
SCHOOL NUMBER 2 (HISTORICAL),44.66583,-74.28333
SCHOOL NUMBER 25 (HISTORICAL),44.73111,-74.29944
FAYETTEVILLE SCHOOL (HISTORICAL),44.74556,-74.25444
GUIDE BOARD SCHOOL (HISTORICAL),44.62694,-74.50028
LAKE OZONIA SCHOOL (HISTORICAL),44.63278,-74.57944
PALMER SCHOOL (HISTORICAL),44.65056,-74.53778
SCHOOL NUMBER 2 (HISTORICAL),44.66694,-74.58528
SCHOOL NUMBER 3 (HISTORICAL),44.69056,-74.52889
SCHOOL NUMBER 5 (HISTORICAL),44.68861,-74.56722
SCHOOL NUMBER 6 (HISTORICAL),44.71139,-74.58222
WICK SCHOOL (HISTORICAL),44.50444,-74.7375
SCHOOL NUMBER 13 (HISTORICAL),44.54778,-74.73222
HARPER SCHOOL (HISTORICAL),44.59278,-74.72722
SCHOOL NUMBER 7 (HISTORICAL),44.63222,-74.73056
SCHOOL NUMBER 13 (HISTORICAL),44.635,-74.66278
SCHOOL NUMBER 6 (HISTORICAL),44.67111,-74.73472
SCHOOL NUMBER 5 (HISTORICAL),44.67028,-74.67611
STATE ROAD SCHOOL (HISTORICAL),44.67944,-74.64
WATER STREET SCHOOL (HISTORICAL),44.70972,-74.67694
MERCHANT STREET SCHOOL (HISTORICAL),44.7425,-74.70861
SCHOOL NUMBER 8 (HISTORICAL),44.74611,-74.66694
TUGWELLS ISLAND,43.31611,-78.83528
SAINT PAUL'S EVANGELICAL LUTHERAN CHURCH,43.30833,-78.82861
WILSON FREE LIBRARY,43.30944,-78.82694
OUR LADY OF THE ROSARY ROMAN CATHOLIC CHURCH,43.30833,-78.82639
WILSON HIGH SCHOOL,43.30694,-78.82444
WILSON UNION SCHOOL (HISTORICAL),43.30722,-78.82639
SAINT JOHN'S EPISCOPAL CHURCH,43.30472,-78.82639
FIRST BAPTIST CHURCH OF WILSON,43.31,-78.8275
EXLEY UNITED METHODIST CHURCH,43.30861,-78.82556
SAINT STEPHEN'S EPISCOPAL CHURCH,43.21944,-76.81111
FIRST METHODIST EPISCOPAL CHURCH (HISTORICAL),43.22139,-76.81472
PALACE THEATRE,43.22028,-76.81333
WOLCOTT HOSPITAL (HISTORICAL),43.22167,-76.81472
WOLCOTT VILLAGE HALL,43.21972,-76.81528
WOLCOTT FIRE DEPARTMENT,43.21977,-76.81539
SAINT MARY MAGDELINE ROMAN CATHOLIC CHURCH (HISTORICAL),43.219,-76.816
LEAVENWORTH CENTRAL SCHOOL (HISTORICAL),43.21778,-76.81583
WOLCOTT PRESBYTERIAN CHURCH,43.22083,-76.81583
FIRST BAPTIST CHURCH,43.22056,-76.81528
FIRST UNITED METHODIST CHURCH,43.22389,-76.80417
KINGDOM HALL OF JEHOVAH'S WITNESSES,43.23306,-76.79861
BLESSED TRINITY CHURCH,43.21806,-76.81722
GREEN MEADOWS PARK,43.07417,-77.03833
WHISPERING WOODS,43.22889,-77.1975
GALVINS MOBILE HOME PARK,43.19694,-77.30167
HIDDEN VALLEY MOBILE HOME PARK,43.13889,-77.23722
WILLOW CREEK ESTATES,43.02556,-77.22528
ORCHARD GROVE VILLAGE PARK,43.22444,-77.26833
VALLEY VIEW MOBILE HOME PARK,43.04194,-77.205
HILLCREST TRAILER COURT,43.08472,-77.35056
VIENNA ESTATES,43.015,-77.07806
ARROWHEAD MOBILE HOME PARK,43.09472,-77.35028
MAYO PARK,43.03444,-77.07833
ALTON MOBILE HOME PARK,43.21278,-76.97861
FIRST BAPTIST CHURCH,43.2225,-77.2875
FIRST PRESBYTERIAN CHURCH,43.22528,-77.30139
IMMANUEL UNITED CHURCH OF CHRIST,43.22167,-77.28556
LIVING WORD ASSEMBLY OF GOD CHURCH,43.21833,-77.26944
SAINT MARY'S OF THE LAKE CHURCH,43.21083,-77.285
ONTARIO CENTER CEMETERY,43.22333,-77.31917
ONTARIO CEMETERY,43.22139,-77.29028
FREEWILL ELEMENTARY SCHOOL,43.16,-77.32056
MARION JUNIOR-SENIOR HIGH SCHOOL,43.1725,-77.18889
MARION ELEMENTARY SCHOOL,43.14444,-77.18833
ONTARIO PRIMARY SCHOOL,43.22306,-77.29722
WAYNE CENTRAL MIDDLE SCHOOL,43.22056,-77.30361
PALMYRA VILLAGE CEMETERY,43.0573,-77.2222
SAINT ANNE'S CATHOLIC CEMETERY,43.0577,-77.2196
SWIFT BURYING GROUND,43.0649,-77.234
HOPKINS BURYING GROUND,43.0903,-77.1578
LEMUEL DURFEE BURYING GROUND,43.0938,-77.2321
MARION VILLAGE CEMETERY,43.1469,-77.1898
SHERMAN CEMETERY,43.1867,-77.1843
WEST WALWORTH CEMETERY,43.1468,-77.3459
PALMYRA UNITED METHODIST CHURCH,43.0637,-77.2336
SAINT ANNE'S ROMAN CATHOLIC CHURCH,43.0645,-77.2328
WESTERN PRESBYTERIAN CHURCH,43.0639,-77.2329
UNION CLUB PARK,43.0641,-77.2321
STRAND THEATRE,43.0637,-77.2315
HOTEL SELDEN (HISTORICAL),43.0635,-77.2262
ZION EPISCOPAL CHURCH,43.0631,-77.2329
PALMYRA ELEMENTARY SCHOOL,43.0624,-77.2326
PALMYRA VILLAGE HALL,43.06324,-77.23204
PALMYRA HOTEL (HISTORICAL),43.0633,-77.2298
PALMYRA WATER WORKS PUMPING STATION,43.0574,-77.2277
CHURCH OF GOD,43.06,-77.2338
TOWN OF PALMYRA HIGHWAY DEPARTMENT,43.0662,-77.2173
PALMYRA REFORMED CHURCH,43.0594,-77.233
PALMYRA-MACEDON HIGH SCHOOL,43.05806,-77.24611
PALMYRA-MACEDON MIDDLE SCHOOL,43.05583,-77.24611
HICKORY SQUARE,43.21778,-76.82333
MARQUART VILLAGE,43.09278,-77.24167
SODUS MOBILE HOME PARK,43.22694,-77.02917
TROLLEY BED ROAD PARK,43.05722,-77.19556
IDLEWOOD ON THE LAKE,43.26917,-77.01
WILLIAMSON PRESBYTERIAN CHURCH,43.224,-77.188
WILLIAMSON FIRE COMPANY NUMBER 1,43.224,-77.185
MYRA SHIPLEY GARFIELD MEMORIAL BUILDING,43.2238,-77.1826
THE FIRST BAPTIST CHURCH OF WILLIAMSON,43.2244,-77.18067
FREE METHODIST CHURCH,43.2304,-77.1444
REFORMED CHURCH OF EAST WILLIAMSON,43.231,-77.1419
FIRST METHODIST CHURCH,43.224,-77.184
WILLIAMSON ELEMENTARY SCHOOL,43.2189,-77.1798
WILLIAMSON SENIOR HIGH SCHOOL,43.2131,-77.1933
WILLIAMSON MIDDLE SCHOOL,43.2206,-77.1821
ART THEATRE (HISTORICAL),40.82556,-73.89222
ACE THEATRE (HISTORICAL),40.81194,-73.90361
ALLERTON THEATRE (HISTORICAL),40.865,-73.86583
APOLLO THEATRE (HISTORICAL),40.8475,-73.88694
ASCOT THEATRE (HISTORICAL),40.85806,-73.90028
AVALON THEATRE (HISTORICAL),40.85111,-73.90167
BAINBRIDGE THEATRE (HISTORICAL),40.87333,-73.87917
BARNES THEATRE (HISTORICAL),40.865,-73.86639
BEACH THEATRE (HISTORICAL),40.81667,-73.8625
BEDFORD THEATRE (HISTORICAL),40.87167,-73.87667
BENENSON THEATRE (HISTORICAL),40.83806,-73.90278
BLENHEIM THEATRE (HISTORICAL),40.83306,-73.90694
BORO THEATRE (HISTORICAL),40.82111,-73.91528
BOSTON ROAD THEATRE (HISTORICAL),40.83417,-73.89472
BOULEVARD THEATRE (HISTORICAL),40.82389,-73.89139
BURKE THEATRE (HISTORICAL),40.87194,-73.86667
BURNSIDE THEATRE (HISTORICAL),40.85361,-73.90611
CHURCH OF THE EPIPHANY,43.2358,-77.0699
FIRST PRESBYTERIAN CHURCH,43.2354,-77.0632
FIRST REFORMED CHURCH,43.237,-77.0611
SAINT JOHN'S EPISCOPAL CHURCH,43.2362,-77.065
SODUS UNITED METHODIST CHURCH,43.2362,-77.0656
SODUS PRIMARY SCHOOL,43.2273,-77.0661
SODUS JUNIOR-SENIOR HIGH SCHOOL,43.229,-77.0623
SODUS INTERMEDIATE SCHOOL,43.2298,-77.0609
SODUS RURAL CEMETERY,43.2291,-77.0688
SAINT JOHN'S EPISCOPAL CHURCH CEMETERY,43.2365,-77.0649
OLD MILL STREET CEMETERY,43.2347,-77.0616
JOY CEMETERY,43.1911,-77.0907
BRICK CHURCH CEMETERY,43.1995,-77.0102
KITCHEN BURIAL PLOT,43.2399,-77.0116
GLERUM FARM CEMETERY,43.1319,-77.0655
SOUTH SODUS CEMETERY,43.1668,-76.9863
ESPENSCHIED CEMETERY,43.2159,-76.9758
YORK SETTLEMENT CEMETERY,43.1995,-76.9389
SCHOOL NUMBER 5 (HISTORICAL),44.77556,-74.47444
SCHOOL NUMBER 7 (HISTORICAL),44.7925,-74.47
SCHOOL NUMBER 6 (HISTORICAL),44.81972,-74.44917
SCHOOL NUMBER 2 (HISTORICAL),44.78528,-74.43222
STEVENS SCHOOL (HISTORICAL),44.78639,-74.37444
SCHOOL NUMBER 9 (HISTORICAL),44.7775,-74.34111
SCHOOL NUMBER 8 (HISTORICAL),44.80056,-74.33944
SCHOOL NUMBER 11 (HISTORICAL),44.82861,-74.33944
SCHOOL NUMBER 5 (HISTORICAL),44.81083,-74.29556
SCHOOL NUMBER 14 (HISTORICAL),44.78222,-74.30889
SCHOOL NUMBER 16 (HISTORICAL),44.78444,-74.27333
SCHOOL NUMBER 4 (HISTORICAL),44.835,-74.47194
SCHOOL NUMBER 9 (HISTORICAL),44.85556,-74.45333
SCHOOL NUMBER 11 (HISTORICAL),44.84,-74.43333
SCHOOL NUMBER 3 (HISTORICAL),44.87278,-74.43583
SCHOOL NUMBER 8 (HISTORICAL),44.90556,-74.41
SCHOOL NUMBER 8 (HISTORICAL),44.87528,-74.40444
SCHOOL NUMBER 3 (HISTORICAL),44.84583,-74.34639
SCHOOL NUMBER 4 (HISTORICAL),44.87389,-74.34194
SCHOOL NUMBER 1 (HISTORICAL),44.90583,-74.35667
SCHOOL NUMBER 1 (HISTORICAL),44.895,-74.29417
SCHOOL NUMBER 18 (HISTORICAL),44.8975,-74.25667
SCHOOL NUMBER 2 (HISTORICAL),44.85611,-74.26444
SCHOOL NUMBER 4 (HISTORICAL),44.91583,-74.25194
SCHOOL NUMBER 5 (HISTORICAL),44.91694,-74.45972
SCHOOL NUMBER 9 (HISTORICAL),44.96611,-74.46944
SCHOOL NUMBER 11 (HISTORICAL),44.97972,-74.46
SCHOOL NUMBER 2 (HISTORICAL),44.99222,-74.465
SCHOOL NUMBER 5 (HISTORICAL),44.9675,-74.42444
SCHOOL NUMBER 2 (HISTORICAL),44.92444,-74.40389
SCHOOL NUMBER 6 (HISTORICAL),44.95222,-74.37167
SCHOOL NUMBER 4 (HISTORICAL),44.97333,-74.39222
SCHOOL NUMBER 7 (HISTORICAL),44.97528,-74.34056
SCHOOL NUMBER 3 (HISTORICAL),44.92694,-74.35556
SCHOOL NUMBER 6 (HISTORICAL),44.95167,-74.31972
SCHOOL NUMBER 3 (HISTORICAL),44.94,-74.26111
SCHOOL NUMBER 7 (HISTORICAL),44.9675,-74.2975
SCHOOL NUMBER 10 (HISTORICAL),44.77222,-74.71611
SCHOOL NUMBER 2 (HISTORICAL),44.83417,-74.72861
TOOMEY BRIDGE (HISTORICAL),44.84389,-74.68722
SCHOOL NUMBER 22 (HISTORICAL),44.85833,-74.67056
SCHOOL NUMBER 4 (HISTORICAL),44.88694,-74.67361
SCHOOL NUMBER 5 (HISTORICAL),44.92944,-74.67444
SCHOOL NUMBER 4 (HISTORICAL),44.95,-74.68667
SCHOOL NUMBER 8 (HISTORICAL),44.96111,-74.73833
SCHOOL NUMBER 19 (HISTORICAL),44.83722,-74.66639
SCHOOL NUMBER 9 (HISTORICAL),44.75444,-74.64972
SCHOOL NUMBER 7 (HISTORICAL),44.80417,-74.62611
SCHOOL NUMBER 3 (HISTORICAL),44.90639,-74.65472
SCHOOL NUMBER 6 (HISTORICAL),44.96,-74.69444
SCHOOL NUMBER 3 (HISTORICAL),44.97556,-74.695
SCHOOL NUMBER 6 (HISTORICAL),44.99,-74.71167
SCHOOL NUMBER 10 (HISTORICAL),44.77,-74.60722
SCHOOL NUMBER 6 (HISTORICAL),44.79778,-74.60056
SCHOOL NUMBER 7 (HISTORICAL),44.81778,-74.61333
SCHOOL NUMBER 8 (HISTORICAL),44.83556,-74.59389
SCHOOL NUMBER 2 (HISTORICAL),44.93806,-74.62
SCHOOL NUMBER 7 (HISTORICAL),44.9675,-74.62528
SCHOOL NUMBER 4 (HISTORICAL),44.98306,-74.64
SCHOOL NUMBER 2 (HISTORICAL),44.96806,-74.59167
SCHOOL NUMBER 8 (HISTORICAL),44.98667,-74.58306
SCHOOL NUMBER 11 (HISTORICAL),44.85611,-74.60167
POTTER SCHOOL (HISTORICAL),44.76389,-74.53306
SCHOOL NUMBER 5 (HISTORICAL),44.80111,-74.56583
SCHOOL NUMBER 3 (HISTORICAL),44.85722,-74.53333
SCHOOL NUMBER 9 (HISTORICAL),44.86972,-74.56
SCHOOL NUMBER 10 (HISTORICAL),44.80611,-74.51722
SCHOOL NUMBER 7 (HISTORICAL),44.89222,-74.53611
SCHOOL NUMBER 9 (HISTORICAL),44.91889,-74.55444
SCHOOL NUMBER 8 (HISTORICAL),44.92556,-74.52056
SCHOOL NUMBER 5 (HISTORICAL),44.94444,-74.51
SCHOOL NUMBER 4 (HISTORICAL),44.98889,-74.55333
SCHOOL NUMBER 3 (HISTORICAL),44.97333,-74.54556
CAPRI THEATRE (HISTORICAL),40.86278,-73.90028
CARVER THEATRE (HISTORICAL),40.82917,-73.90333
CASINO THEATRE (HISTORICAL),40.80917,-73.9225
CENTRAL THEATRE (HISTORICAL),40.81667,-73.91806
CIRCLE THEATRE (HISTORICAL),40.8325,-73.86056
CITY CINEMA (HISTORICAL),40.87,-73.82806
